codigo_ibge,date,data,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,GWETTOP,GWETROOT,GWETPROF,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,anual_prodution
4104204,2010,20100702.0,9.31,18.34,14.4,15.82,23.45,13.06,17.86,11.23,85.94,1.13,91.36,0.95,1.55,0.45,1.1,1.97,2.95,1.16,1.82,3.3,4.58,2.01,2.6,0.74,0.71,0.72,17.67,22.97,33.99,91.11,119.98,11.81,0.31,1.52,3174.0
4104204,2011,20110702.0,8.85,17.56,14.78,16.16,22.38,13.1,17.31,11.54,87.38,1.36,91.36,0.86,1.46,0.43,1.01,1.88,2.8,1.12,1.67,3.22,4.38,1.82,2.51,0.73,0.7,0.71,18.33,23.99,33.95,96.89,126.37,12.55,0.35,1.61,3174.0
4104204,2012,20120701.5,9.754999999999999,18.595,14.530000000000001,16.424999999999997,23.935000000000002,13.605,18.12,11.35,83.47,0.61,91.38,0.86,1.48,0.42,1.03,1.875,2.795,1.1,1.7,3.1950000000000003,4.445,1.7650000000000001,2.59,0.62,0.62,0.62,19.11,24.65,34.035,101.02,129.10000000000002,12.9,0.34,1.725,3166.0
4104204,2013,20130702.0,10.47,18.07,14.23,15.89,23.54,13.09,17.66,11.17,82.81,1.01,91.38,0.98,1.62,0.45,1.14,2.06,3.09,1.19,1.88,3.45,4.66,2.14,2.66,0.72,0.69,0.69,18.53,23.76,34.02,98.94,124.61,12.65,0.34,1.73,3275.0
4104204,2014,20140702.0,10.13,19.19,14.56,16.55,24.69,14.06,18.76,11.41,81.5,1.05,91.42,0.91,1.57,0.42,1.11,1.93,2.98,1.08,1.84,3.25,4.58,1.9,2.69,0.71,0.68,0.68,17.64,23.27,34.0,94.42,121.94,12.41,0.34,1.6,2849.0
4104204,2015,20150702.0,9.36,18.89,15.58,17.11,24.09,14.53,18.52,12.15,85.25,2.21,91.39,0.88,1.52,0.41,1.08,1.88,2.91,1.07,1.76,3.2,4.43,1.9,2.55,0.69,0.66,0.66,17.59,23.8,33.96,92.02,124.38,11.83,0.32,1.65,3322.0
4104204,2016,20160701.5,10.085,18.69,14.690000000000001,16.490000000000002,24.314999999999998,13.415,18.18,11.440000000000001,83.53,1.3,91.41,0.89,1.4849999999999999,0.42,1.04,1.8849999999999998,2.86,1.12,1.795,3.145,4.4,1.88,2.635,0.82,0.8,0.8,18.645,24.314999999999998,34.025,99.42500000000001,125.625,12.915,0.36,1.8050000000000002,3420.0
4104204,2017,20170702.0,9.81,18.84,14.65,16.72,24.02,13.89,18.35,11.47,84.25,1.19,91.45,0.94,1.56,0.44,1.09,1.99,2.97,1.21,1.81,3.35,4.6,2.12,2.52,0.75,0.72,0.73,17.93,23.76,34.0,94.63,124.54,12.23,0.33,1.67,3600.0
4104253,2004,20040701.5,9.76,18.310000000000002,14.705,16.11,23.255000000000003,13.620000000000001,17.645,11.47,84.22,1.4249999999999998,91.42,0.86,1.45,0.43,1.03,1.87,2.82,1.13,1.7,3.14,4.38,1.86,2.59,0.75,0.72,0.72,18.76,23.58,34.015,96.59,121.045,12.495000000000001,0.34,1.6349999999999998,2500.0
4104253,2005,20050702.0,9.83,18.31,14.6,16.28,23.89,13.43,17.87,11.41,83.62,1.14,91.43,0.89,1.49,0.43,1.04,1.92,2.91,1.13,1.77,3.23,4.37,1.98,2.56,0.67,0.66,0.66,18.12,22.75,34.02,94.23,120.61,12.05,0.31,1.55,2500.0
4104253,2006,20060702.0,10.62,18.58,14.09,16.15,24.58,13.13,18.36,11.05,80.94,0.76,91.34,0.89,1.47,0.44,1.04,1.91,2.84,1.16,1.77,3.07,4.47,1.89,2.74,0.64,0.64,0.65,18.34,23.56,33.97,96.0,122.91,12.64,0.34,1.73,3000.0
4104253,2007,20070702.0,10.7,19.61,14.84,16.96,25.26,14.14,19.01,11.66,81.06,1.15,91.37,0.91,1.52,0.43,1.05,1.92,2.93,1.12,1.8,3.18,4.51,1.89,2.74,0.69,0.67,0.68,18.22,22.69,33.93,94.69,117.77,12.27,0.32,1.6,3353.0
4104253,2008,20080701.5,10.035,17.82,14.15,15.795,23.345,13.14,17.6,11.14,82.875,1.7349999999999999,91.375,0.95,1.56,0.44,1.1150000000000002,2.0149999999999997,3.045,1.12,1.89,3.285,4.63,1.91,2.685,0.66,0.65,0.655,18.735,24.130000000000003,34.010000000000005,98.52,125.815,12.870000000000001,0.35,1.76,3071.0
4104253,2009,20090702.0,9.58,18.79,15.23,16.76,24.25,13.81,18.17,11.96,84.44,2.2,91.32,0.88,1.47,0.42,1.01,1.85,2.79,1.09,1.68,3.07,4.33,1.8,2.65,0.77,0.73,0.73,17.87,23.61,34.0,95.45,125.53,12.35,0.34,1.68,3076.0
4104253,2010,20100702.0,9.31,18.34,14.4,15.82,23.45,13.06,17.86,11.23,85.94,1.13,91.36,0.95,1.55,0.45,1.1,1.97,2.95,1.16,1.82,3.3,4.58,2.01,2.6,0.74,0.71,0.72,17.67,22.97,33.99,91.11,119.98,11.81,0.31,1.52,3173.0
4104253,2011,20110702.0,8.85,17.56,14.78,16.16,22.38,13.1,17.31,11.54,87.38,1.36,91.36,0.86,1.46,0.43,1.01,1.88,2.8,1.12,1.67,3.22,4.38,1.82,2.51,0.73,0.7,0.71,18.33,23.99,33.95,96.89,126.37,12.55,0.35,1.61,3173.0
4104253,2012,20120701.5,9.754999999999999,18.595,14.530000000000001,16.424999999999997,23.935000000000002,13.605,18.12,11.35,83.47,0.61,91.38,0.86,1.48,0.42,1.03,1.875,2.795,1.1,1.7,3.1950000000000003,4.445,1.7650000000000001,2.59,0.62,0.62,0.62,19.11,24.65,34.035,101.02,129.10000000000002,12.9,0.34,1.725,3173.0
4104253,2013,20130702.0,10.47,18.07,14.23,15.89,23.54,13.09,17.66,11.17,82.81,1.01,91.38,0.98,1.62,0.45,1.14,2.06,3.09,1.19,1.88,3.45,4.66,2.14,2.66,0.72,0.69,0.69,18.53,23.76,34.02,98.94,124.61,12.65,0.34,1.73,3287.0
4104253,2014,20140702.0,10.13,19.19,14.56,16.55,24.69,14.06,18.76,11.41,81.5,1.05,91.42,0.91,1.57,0.42,1.11,1.93,2.98,1.08,1.84,3.25,4.58,1.9,2.69,0.71,0.68,0.68,17.64,23.27,34.0,94.42,121.94,12.41,0.34,1.6,2806.0
4104253,2015,20150702.0,9.36,18.89,15.58,17.11,24.09,14.53,18.52,12.15,85.25,2.21,91.39,0.88,1.52,0.41,1.08,1.88,2.91,1.07,1.76,3.2,4.43,1.9,2.55,0.69,0.66,0.66,17.59,23.8,33.96,92.02,124.38,11.83,0.32,1.65,3272.0
4104253,2016,20160701.5,10.085,18.69,14.690000000000001,16.490000000000002,24.314999999999998,13.415,18.18,11.440000000000001,83.53,1.3,91.41,0.89,1.4849999999999999,0.42,1.04,1.8849999999999998,2.86,1.12,1.795,3.145,4.4,1.88,2.635,0.82,0.8,0.8,18.645,24.314999999999998,34.025,99.42500000000001,125.625,12.915,0.36,1.8050000000000002,3390.0
4104253,2017,20170702.0,9.81,18.84,14.65,16.72,24.02,13.89,18.35,11.47,84.25,1.19,91.45,0.94,1.56,0.44,1.09,1.99,2.97,1.21,1.81,3.35,4.6,2.12,2.52,0.75,0.72,0.73,17.93,23.76,34.0,94.63,124.54,12.23,0.33,1.67,3600.0
4104303,2004,20040701.5,11.024999999999999,21.71,16.925,19.1,27.37,16.314999999999998,21.705,12.7,79.41,0.445,95.31,1.01,1.85,0.51,1.4,2.16,3.3,1.225,2.14,3.815,5.42,2.0,3.27,0.75,0.72,0.72,18.76,23.58,34.015,96.59,121.045,12.495000000000001,0.34,1.6349999999999998,2733.0
4104303,2005,20050702.0,11.66,22.3,16.5,19.58,27.94,16.93,22.26,12.33,75.94,0.35,95.3,1.05,1.98,0.52,1.47,2.24,3.49,1.33,2.2,3.95,5.48,2.2,3.12,0.67,0.66,0.66,18.12,22.75,34.02,94.23,120.61,12.05,0.31,1.55,2280.0
4104303,2006,20060702.0,12.0,22.17,16.59,19.22,28.1,17.02,22.19,12.57,72.31,0.28,95.26,0.98,1.86,0.45,1.44,2.05,3.29,1.09,2.21,3.62,5.29,1.72,3.33,0.64,0.64,0.65,18.34,23.56,33.97,96.0,122.91,12.64,0.34,1.73,2677.0
4104303,2007,20070702.0,11.4,22.83,16.77,19.89,28.22,16.98,22.65,12.63,77.62,0.13,95.3,1.02,1.91,0.51,1.39,2.17,3.38,1.26,2.11,3.84,5.39,2.12,3.15,0.69,0.67,0.68,18.22,22.69,33.93,94.69,117.77,12.27,0.32,1.6,3099.0
4104303,2008,20080701.5,11.555,21.685000000000002,16.33,18.915,27.595,16.29,21.485,12.3,75.19,0.325,95.27,0.985,1.915,0.485,1.45,2.11,3.395,1.15,2.22,3.745,5.470000000000001,1.7850000000000001,3.51,0.66,0.65,0.655,18.735,24.130000000000003,34.010000000000005,98.52,125.815,12.870000000000001,0.35,1.76,2984.0
4104303,2009,20090702.0,10.2,22.34,17.82,20.08,27.49,17.24,22.28,13.49,81.56,0.72,95.23,1.0,1.81,0.48,1.34,2.07,3.25,1.12,2.06,3.69,5.27,1.79,3.3,0.77,0.73,0.73,17.87,23.61,34.0,95.45,125.53,12.35,0.34,1.68,2407.0
4104303,2010,20100702.0,10.0,21.39,16.33,18.44,26.86,15.72,21.39,12.21,83.25,0.26,95.27,1.07,1.95,0.5,1.41,2.27,3.52,1.32,2.11,4.03,5.48,2.25,3.11,0.74,0.71,0.72,17.67,22.97,33.99,91.11,119.98,11.81,0.31,1.52,2982.0
4104303,2011,20110702.0,10.35,21.2,17.01,19.19,26.58,16.63,21.23,12.82,81.88,0.14,95.28,1.0,1.88,0.5,1.4,2.16,3.35,1.23,2.12,3.82,5.39,1.97,3.19,0.73,0.7,0.71,18.33,23.99,33.95,96.89,126.37,12.55,0.35,1.61,3400.0
4104303,2012,20120701.5,12.145,23.34,16.14,19.66,29.335,17.115000000000002,23.225,12.15,71.095,0.16,95.245,1.03,1.9649999999999999,0.49,1.525,2.16,3.48,1.19,2.3449999999999998,3.835,5.43,1.935,3.2649999999999997,0.62,0.62,0.62,19.11,24.65,34.035,101.02,129.10000000000002,12.9,0.34,1.725,2496.0
4104303,2013,20130702.0,10.55,20.8,17.09,19.05,26.48,16.12,20.77,12.82,81.25,0.28,95.29,1.04,1.92,0.52,1.43,2.23,3.44,1.29,2.22,3.88,5.45,2.18,3.17,0.72,0.69,0.69,18.53,23.76,34.02,98.94,124.61,12.65,0.34,1.73,3293.0
4104303,2014,20140702.0,10.33,21.81,17.4,19.94,27.28,17.21,21.73,13.12,81.0,0.4,95.31,1.06,1.95,0.52,1.45,2.27,3.48,1.3,2.27,4.02,5.5,2.2,3.17,0.71,0.68,0.68,17.64,23.27,34.0,94.42,121.94,12.41,0.34,1.6,3221.0
4104303,2015,20150702.0,9.63,22.63,18.99,20.69,27.33,18.13,22.59,14.53,82.44,1.07,95.31,0.98,1.85,0.47,1.38,2.09,3.25,1.19,2.07,3.73,5.32,2.02,3.11,0.69,0.66,0.66,17.59,23.8,33.96,92.02,124.38,11.83,0.32,1.65,3574.0
4104303,2016,20160701.5,9.82,20.939999999999998,17.585,19.375,26.19,16.134999999999998,21.0,13.24,83.72,0.28500000000000003,95.35,0.98,1.81,0.5,1.3,2.1500000000000004,3.25,1.22,2.035,3.885,5.325,1.98,3.13,0.82,0.8,0.8,18.645,24.314999999999998,34.025,99.42500000000001,125.625,12.915,0.36,1.8050000000000002,3048.0
4104303,2017,20170702.0,10.12,22.0,17.78,19.73,27.35,17.05,21.93,13.43,82.56,0.37,95.34,1.04,1.92,0.52,1.43,2.21,3.45,1.3,2.18,3.94,5.41,2.27,3.07,0.75,0.72,0.73,17.93,23.76,34.0,94.63,124.54,12.23,0.33,1.67,3840.0
4104402,2004,20040701.5,10.16,20.25,16.15,18.259999999999998,25.520000000000003,15.46,20.365000000000002,12.33,80.375,0.585,95.31,0.12,0.38,0.05,0.32,2.16,3.3,1.225,2.14,3.815,5.42,2.0,3.27,0.75,0.72,0.72,18.76,23.58,34.015,96.59,121.045,12.495000000000001,0.34,1.6349999999999998,2500.0
4104402,2005,20050702.0,11.03,21.1,15.5,18.45,26.41,15.98,21.05,11.84,76.19,0.35,95.3,0.12,0.33,0.05,0.27,2.24,3.49,1.33,2.2,3.95,5.48,2.2,3.12,0.67,0.66,0.66,18.12,22.75,34.02,94.23,120.61,12.05,0.31,1.55,1650.0
4104402,2006,20060702.0,11.55,21.0,15.41,18.15,27.08,15.84,21.19,11.78,72.38,0.26,95.26,0.13,0.42,0.05,0.38,2.05,3.29,1.09,2.21,3.62,5.29,1.72,3.33,0.64,0.64,0.65,18.34,23.56,33.97,96.0,122.91,12.64,0.34,1.73,2200.0
4104402,2007,20070702.0,10.58,21.32,15.85,18.87,26.69,16.15,21.32,12.08,78.38,0.23,95.3,0.13,0.44,0.05,0.4,2.17,3.38,1.26,2.11,3.84,5.39,2.12,3.15,0.69,0.67,0.68,18.22,22.69,33.93,94.69,117.77,12.27,0.32,1.6,2400.0
4104402,2008,20080701.5,10.49,20.295,15.47,17.945,25.46,15.47,20.240000000000002,11.78,77.97,0.325,95.27,0.12,0.335,0.05,0.29,2.11,3.395,1.15,2.22,3.745,5.470000000000001,1.7850000000000001,3.51,0.66,0.65,0.655,18.735,24.130000000000003,34.010000000000005,98.52,125.815,12.870000000000001,0.35,1.76,2800.0
4104402,2009,20090702.0,9.56,20.6,16.96,18.92,25.69,15.98,20.77,13.0,83.19,0.78,95.23,0.12,0.36,0.04,0.32,2.07,3.25,1.12,2.06,3.69,5.27,1.79,3.3,0.77,0.73,0.73,17.87,23.61,34.0,95.45,125.53,12.35,0.34,1.68,3000.0
4104402,2010,20100702.0,9.05,19.23,16.01,17.51,24.76,14.72,19.44,12.21,85.06,0.32,95.27,0.11,0.32,0.05,0.28,2.27,3.52,1.32,2.11,4.03,5.48,2.25,3.11,0.74,0.71,0.72,17.67,22.97,33.99,91.11,119.98,11.81,0.31,1.52,2900.0
4104402,2011,20110702.0,9.59,19.89,16.21,17.94,24.83,15.39,19.91,12.45,82.62,0.24,95.28,0.11,0.33,0.05,0.27,2.16,3.35,1.23,2.12,3.82,5.39,1.97,3.19,0.73,0.7,0.71,18.33,23.99,33.95,96.89,126.37,12.55,0.35,1.61,3434.0
4104402,2012,20120701.5,10.86,21.58,15.24,18.5,27.200000000000003,15.995000000000001,21.63,11.6,75.59,0.275,95.245,0.11,0.28,0.05,0.24,2.16,3.48,1.19,2.3449999999999998,3.835,5.43,1.935,3.2649999999999997,0.62,0.62,0.62,19.11,24.65,34.035,101.02,129.10000000000002,12.9,0.34,1.725,3000.0
4104402,2013,20130702.0,9.67,19.26,16.26,17.95,24.37,15.33,19.45,12.39,83.06,0.38,95.29,0.12,0.36,0.05,0.34,2.23,3.44,1.29,2.22,3.88,5.45,2.18,3.17,0.72,0.69,0.69,18.53,23.76,34.02,98.94,124.61,12.65,0.34,1.73,2807.0
4104402,2014,20140702.0,9.81,20.41,16.24,18.65,25.66,16.12,20.56,12.39,81.0,0.51,95.31,0.12,0.37,0.05,0.32,2.27,3.48,1.3,2.27,4.02,5.5,2.2,3.17,0.71,0.68,0.68,17.64,23.27,34.0,94.42,121.94,12.41,0.34,1.6,3100.0
4104402,2015,20150702.0,9.37,21.42,17.75,19.61,25.68,17.03,21.48,13.61,83.25,1.11,95.31,0.12,0.34,0.05,0.29,2.09,3.25,1.19,2.07,3.73,5.32,2.02,3.11,0.69,0.66,0.66,17.59,23.8,33.96,92.02,124.38,11.83,0.32,1.65,1718.0
4104402,2016,20160701.5,9.254999999999999,20.049999999999997,16.77,18.405,24.740000000000002,15.315000000000001,20.115000000000002,12.82,85.31,0.745,95.35,0.12,0.41,0.05,0.37,2.1500000000000004,3.25,1.22,2.035,3.885,5.325,1.98,3.13,0.82,0.8,0.8,18.645,24.314999999999998,34.025,99.42500000000001,125.625,12.915,0.36,1.8050000000000002,2857.0
4104402,2017,20170702.0,9.66,20.86,16.67,18.8,25.73,16.16,20.98,12.76,82.44,0.48,95.34,0.12,0.34,0.05,0.3,2.21,3.45,1.3,2.18,3.94,5.41,2.27,3.07,0.75,0.72,0.73,17.93,23.76,34.0,94.63,124.54,12.23,0.33,1.67,2012.0
4104428,2004,20040701.5,10.38,18.425,14.93,16.54,23.68,13.26,18.479999999999997,11.72,83.315,0.575,91.13,0.86,1.61,0.43,1.2,1.8450000000000002,2.8,1.02,1.855,3.12,4.61,1.57,3.0549999999999997,0.75,0.72,0.72,18.76,23.58,34.015,96.59,121.045,12.495000000000001,0.34,1.6349999999999998,2694.0
4104428,2005,20050702.0,11.07,19.25,14.79,16.8,24.66,13.65,19.16,11.66,80.38,0.4,91.09,0.88,1.71,0.44,1.27,1.89,2.95,0.98,1.95,3.21,4.74,1.51,3.12,0.67,0.66,0.66,18.12,22.75,34.02,94.23,120.61,12.05,0.31,1.55,2500.0
4104428,2006,20060702.0,11.8,19.44,13.98,16.55,25.22,13.68,19.31,11.11,75.62,0.27,91.04,0.87,1.67,0.41,1.27,1.84,2.88,0.91,2.01,3.07,4.65,1.34,3.24,0.64,0.64,0.65,18.34,23.56,33.97,96.0,122.91,12.64,0.34,1.73,2861.0
4104428,2007,20070702.0,10.83,19.16,15.08,17.31,24.98,13.95,19.14,11.84,79.5,0.46,91.08,0.88,1.62,0.41,1.2,1.89,2.81,1.01,1.88,3.25,4.66,1.55,2.99,0.69,0.67,0.68,18.22,22.69,33.93,94.69,117.77,12.27,0.32,1.6,2852.0
4104428,2008,20080701.5,10.895,18.165,14.34,16.37,23.805,13.265,18.355,11.32,79.69,0.455,91.05,0.88,1.62,0.41,1.27,1.88,2.815,0.95,1.955,3.19,4.63,1.48,3.21,0.66,0.65,0.655,18.735,24.130000000000003,34.010000000000005,98.52,125.815,12.870000000000001,0.35,1.76,2886.0
4104428,2009,20090702.0,10.02,19.23,15.33,17.26,24.3,13.8,19.14,11.96,83.69,0.86,91.02,0.84,1.59,0.4,1.22,1.8,2.74,0.89,1.89,3.04,4.63,1.39,3.19,0.77,0.73,0.73,17.87,23.61,34.0,95.45,125.53,12.35,0.34,1.68,2157.0
4104428,2010,20100702.0,9.71,17.6,14.65,16.05,23.3,12.94,17.84,11.47,85.44,0.48,91.07,0.91,1.68,0.44,1.26,1.94,2.88,1.09,1.85,3.3,4.68,1.88,3.0,0.74,0.71,0.72,17.67,22.97,33.99,91.11,119.98,11.81,0.31,1.52,3216.0
4104428,2011,20110702.0,10.18,17.94,15.01,16.52,23.53,13.26,18.12,11.78,84.25,0.55,91.06,0.85,1.65,0.43,1.23,1.86,2.84,1.02,1.89,3.12,4.59,1.48,3.09,0.73,0.7,0.71,18.33,23.99,33.95,96.89,126.37,12.55,0.35,1.61,3363.0
4104428,2012,20120701.5,11.504999999999999,19.68,14.239999999999998,16.799999999999997,25.125,13.675,19.365,11.2,78.53,0.505,91.06,0.865,1.67,0.425,1.28,1.855,2.88,1.02,1.9,3.165,4.625,1.52,3.075,0.62,0.62,0.62,19.11,24.65,34.035,101.02,129.10000000000002,12.9,0.34,1.725,2949.0
4104428,2013,20130702.0,10.67,17.88,14.55,16.4,23.58,13.23,17.9,11.47,82.62,0.53,91.07,0.91,1.73,0.43,1.3,1.92,3.02,1.05,1.95,3.27,4.78,1.69,3.05,0.72,0.69,0.69,18.53,23.76,34.02,98.94,124.61,12.65,0.34,1.73,3380.0
4104428,2014,20140702.0,10.27,18.8,15.4,17.07,24.19,14.3,18.83,12.02,82.38,0.6,91.12,0.91,1.77,0.43,1.34,1.98,3.05,1.09,1.98,3.38,4.71,1.82,3.01,0.71,0.68,0.68,17.64,23.27,34.0,94.42,121.94,12.41,0.34,1.6,3398.0
4104428,2015,20150702.0,10.25,19.9,15.85,18.12,24.81,15.12,19.9,12.45,82.44,1.17,91.08,0.88,1.71,0.41,1.3,1.86,2.93,1.01,1.93,3.17,4.59,1.73,2.97,0.69,0.66,0.66,17.59,23.8,33.96,92.02,124.38,11.83,0.32,1.65,3448.0
4104428,2016,20160701.5,9.71,18.200000000000003,15.120000000000001,16.42,23.515,13.33,18.049999999999997,11.870000000000001,85.19,0.695,91.12,0.86,1.5550000000000002,0.42,1.16,1.815,2.6900000000000004,1.03,1.8,3.11,4.525,1.67,3.0149999999999997,0.82,0.8,0.8,18.645,24.314999999999998,34.025,99.42500000000001,125.625,12.915,0.36,1.8050000000000002,3599.0
4104428,2017,20170702.0,10.22,18.95,15.4,17.21,24.15,13.87,18.88,12.08,84.0,0.36,91.13,0.9,1.71,0.44,1.29,1.95,2.95,1.09,1.93,3.32,4.66,1.74,3.0,0.75,0.72,0.73,17.93,23.76,34.0,94.63,124.54,12.23,0.33,1.67,4070.0
4104451,2004,20040701.5,10.38,18.425,14.93,16.54,23.68,13.26,18.479999999999997,11.72,83.315,0.575,91.13,0.86,1.61,0.43,1.2,1.8450000000000002,2.8,1.02,1.855,3.12,4.61,1.57,3.0549999999999997,0.75,0.72,0.72,18.76,23.58,34.015,96.59,121.045,12.495000000000001,0.34,1.6349999999999998,2296.0
4104451,2005,20050702.0,11.07,19.25,14.79,16.8,24.66,13.65,19.16,11.66,80.38,0.4,91.09,0.88,1.71,0.44,1.27,1.89,2.95,0.98,1.95,3.21,4.74,1.51,3.12,0.67,0.66,0.66,18.12,22.75,34.02,94.23,120.61,12.05,0.31,1.55,1800.0
4104451,2006,20060702.0,11.8,19.44,13.98,16.55,25.22,13.68,19.31,11.11,75.62,0.27,91.04,0.87,1.67,0.41,1.27,1.84,2.88,0.91,2.01,3.07,4.65,1.34,3.24,0.64,0.64,0.65,18.34,23.56,33.97,96.0,122.91,12.64,0.34,1.73,2646.0
4104451,2007,20070702.0,10.83,19.16,15.08,17.31,24.98,13.95,19.14,11.84,79.5,0.46,91.08,0.88,1.62,0.41,1.2,1.89,2.81,1.01,1.88,3.25,4.66,1.55,2.99,0.69,0.67,0.68,18.22,22.69,33.93,94.69,117.77,12.27,0.32,1.6,2566.0
4104451,2008,20080701.5,10.895,18.165,14.34,16.37,23.805,13.265,18.355,11.32,79.69,0.455,91.05,0.88,1.62,0.41,1.27,1.88,2.815,0.95,1.955,3.19,4.63,1.48,3.21,0.66,0.65,0.655,18.735,24.130000000000003,34.010000000000005,98.52,125.815,12.870000000000001,0.35,1.76,2649.0
4104451,2009,20090702.0,10.02,19.23,15.33,17.26,24.3,13.8,19.14,11.96,83.69,0.86,91.02,0.84,1.59,0.4,1.22,1.8,2.74,0.89,1.89,3.04,4.63,1.39,3.19,0.77,0.73,0.73,17.87,23.61,34.0,95.45,125.53,12.35,0.34,1.68,2450.0
4104451,2010,20100702.0,9.71,17.6,14.65,16.05,23.3,12.94,17.84,11.47,85.44,0.48,91.07,0.91,1.68,0.44,1.26,1.94,2.88,1.09,1.85,3.3,4.68,1.88,3.0,0.74,0.71,0.72,17.67,22.97,33.99,91.11,119.98,11.81,0.31,1.52,2749.0
4104451,2011,20110702.0,10.18,17.94,15.01,16.52,23.53,13.26,18.12,11.78,84.25,0.55,91.06,0.85,1.65,0.43,1.23,1.86,2.84,1.02,1.89,3.12,4.59,1.48,3.09,0.73,0.7,0.71,18.33,23.99,33.95,96.89,126.37,12.55,0.35,1.61,3200.0
4104451,2012,20120701.5,11.504999999999999,19.68,14.239999999999998,16.799999999999997,25.125,13.675,19.365,11.2,78.53,0.505,91.06,0.865,1.67,0.425,1.28,1.855,2.88,1.02,1.9,3.165,4.625,1.52,3.075,0.62,0.62,0.62,19.11,24.65,34.035,101.02,129.10000000000002,12.9,0.34,1.725,2779.0
4104451,2013,20130702.0,10.67,17.88,14.55,16.4,23.58,13.23,17.9,11.47,82.62,0.53,91.07,0.91,1.73,0.43,1.3,1.92,3.02,1.05,1.95,3.27,4.78,1.69,3.05,0.72,0.69,0.69,18.53,23.76,34.02,98.94,124.61,12.65,0.34,1.73,3298.0
4104451,2014,20140702.0,10.27,18.8,15.4,17.07,24.19,14.3,18.83,12.02,82.38,0.6,91.12,0.91,1.77,0.43,1.34,1.98,3.05,1.09,1.98,3.38,4.71,1.82,3.01,0.71,0.68,0.68,17.64,23.27,34.0,94.42,121.94,12.41,0.34,1.6,2818.0
4104451,2015,20150702.0,10.25,19.9,15.85,18.12,24.81,15.12,19.9,12.45,82.44,1.17,91.08,0.88,1.71,0.41,1.3,1.86,2.93,1.01,1.93,3.17,4.59,1.73,2.97,0.69,0.66,0.66,17.59,23.8,33.96,92.02,124.38,11.83,0.32,1.65,3199.0
4104451,2016,20160701.5,9.71,18.200000000000003,15.120000000000001,16.42,23.515,13.33,18.049999999999997,11.870000000000001,85.19,0.695,91.12,0.86,1.5550000000000002,0.42,1.16,1.815,2.6900000000000004,1.03,1.8,3.11,4.525,1.67,3.0149999999999997,0.82,0.8,0.8,18.645,24.314999999999998,34.025,99.42500000000001,125.625,12.915,0.36,1.8050000000000002,3298.0
4104451,2017,20170702.0,10.22,18.95,15.4,17.21,24.15,13.87,18.88,12.08,84.0,0.36,91.13,0.9,1.71,0.44,1.29,1.95,2.95,1.09,1.93,3.32,4.66,1.74,3.0,0.75,0.72,0.73,17.93,23.76,34.0,94.63,124.54,12.23,0.33,1.67,3690.0
4104501,2004,20040701.5,10.88,22.27,16.755000000000003,19.095,27.48,16.575,22.285,12.39,78.5,0.33,91.13,0.17,0.28,0.09,0.2,1.8450000000000002,2.8,1.02,1.855,3.12,4.61,1.57,3.0549999999999997,0.75,0.72,0.72,18.76,23.58,34.015,96.59,121.045,12.495000000000001,0.34,1.6349999999999998,2250.0
4104501,2005,20050702.0,11.45,22.62,16.62,20.0,27.96,17.54,22.65,12.27,74.69,0.26,91.09,0.18,0.28,0.09,0.2,1.89,2.95,0.98,1.95,3.21,4.74,1.51,3.12,0.67,0.66,0.66,18.12,22.75,34.02,94.23,120.61,12.05,0.31,1.55,1580.0
4104501,2006,20060702.0,12.71,22.73,16.57,19.41,28.68,17.4,22.84,12.21,69.75,0.15,91.04,0.19,0.33,0.09,0.23,1.84,2.88,0.91,2.01,3.07,4.65,1.34,3.24,0.64,0.64,0.65,18.34,23.56,33.97,96.0,122.91,12.64,0.34,1.73,1500.0
4104501,2007,20070702.0,10.85,23.34,17.18,20.08,28.61,17.76,23.39,12.82,76.44,0.24,91.08,0.18,0.3,0.09,0.2,1.89,2.81,1.01,1.88,3.25,4.66,1.55,2.99,0.69,0.67,0.68,18.22,22.69,33.93,94.69,117.77,12.27,0.32,1.6,3000.0
4104501,2008,20080701.5,11.870000000000001,21.82,16.1,19.055,27.855,16.770000000000003,21.88,11.9,73.815,0.23,91.05,0.18,0.3,0.09,0.21,1.88,2.815,0.95,1.955,3.19,4.63,1.48,3.21,0.66,0.65,0.655,18.735,24.130000000000003,34.010000000000005,98.52,125.815,12.870000000000001,0.35,1.76,2800.0
4104501,2009,20090702.0,10.05,22.65,17.42,20.26,27.58,17.42,22.66,13.06,81.56,0.67,91.02,0.18,0.34,0.09,0.25,1.8,2.74,0.89,1.89,3.04,4.63,1.39,3.19,0.77,0.73,0.73,17.87,23.61,34.0,95.45,125.53,12.35,0.34,1.68,2400.0
